species	type_aa	busco_id	freq	nb_site	nb_genes	categorie
Drosophila_melanogaster	POC2	EOG091G027G	0.630434782608696	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G028G	0.563380281690141	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0291	0.566037735849057	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G029K	0.716666666666667	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G02E4	0.742857142857143	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G02FR	0.685714285714286	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G02HY	0.680851063829787	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G02LY	0.581818181818182	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G02MR	0.434782608695652	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G02NH	0.482758620689655	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G02O6	0.563636363636364	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G02P2	0.593220338983051	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G02UC	0.821428571428571	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G02WU	0.675324675324675	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G02ZI	0.6	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0307	0.479166666666667	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G031X	0.725	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0321	0.487179487179487	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0349	0.444444444444444	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G036A	0.811594202898551	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G036C	0.576923076923077	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G036T	0.468085106382979	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G038T	0.604651162790698	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G038X	0.62	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G03B9	0.654545454545455	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G03BV	0.628571428571429	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G03C0	0.727272727272727	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G03C7	0.678571428571429	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G03D7	0.4375	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G03DT	0.509803921568627	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G03FL	0.627118644067797	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G03G3	0.60377358490566	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G03JG	0.551020408163265	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G03JX	0.580645161290323	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G03LI	0.641509433962264	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G03M4	0.588235294117647	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G03O0	0.533333333333333	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G03P0	0.484848484848485	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G03PD	0.448275862068966	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G03QC	0.285714285714286	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G03RW	0.607843137254902	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G03SE	0.782608695652174	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G03TX	0.644444444444444	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G03TZ	0.510204081632653	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G03X8	0.56	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G03XO	0.692307692307692	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G03Y8	0.558139534883721	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G03Z1	0.763157894736842	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G03ZS	0.590909090909091	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G040D	0.533333333333333	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G040G	0.655172413793103	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G048B	0.52	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0495	0.69047619047619	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G049W	0.784313725490196	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G04CK	0.7	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G04D1	0.588235294117647	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G04EX	0.53448275862069	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G04FV	0.727272727272727	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G04GK	0.688524590163934	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G04GW	0.588235294117647	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G04IK	0.769230769230769	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G04JK	0.627450980392157	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G04LC	0.522727272727273	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G04MA	0.465116279069767	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G04RS	0.465116279069767	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G04WH	0.511627906976744	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G050A	0.637931034482759	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G050Q	0.472222222222222	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0525	0.666666666666667	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G053A	0.708333333333333	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G053D	0.625	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G053R	0.521739130434783	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0554	0.319148936170213	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G057L	0.5	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G059G	0.793103448275862	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G05AA	0.782608695652174	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G05AH	0.714285714285714	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G05D7	0.611111111111111	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G05EU	0.666666666666667	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G05FE	0.6	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G05GZ	0.549019607843137	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G05IH	0.450980392156863	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G05IK	0.483870967741935	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G05K5	0.692307692307692	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G05K7	0.523809523809524	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G05KR	0.769230769230769	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G05LX	0.441176470588235	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G05NK	0.54	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G05OR	0.657142857142857	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G05OW	0.838709677419355	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G05Q0	0.641791044776119	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G05Q6	0.428571428571429	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G05SE	0.605263157894737	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G05T4	0.568965517241379	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G05TG	0.63265306122449	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G05X1	0.548387096774194	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G05XY	0.481481481481481	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G05YC	0.727272727272727	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G05ZE	0.666666666666667	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0627	0.675	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0628	0.409090909090909	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G065D	0.660714285714286	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G066W	0.675	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G069C	0.684210526315789	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G06CB	0.541666666666667	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G06DH	0.461538461538462	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G06HP	0.393939393939394	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G06I3	0.544117647058823	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G06JJ	0.816326530612245	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G06LW	0.769230769230769	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G06M8	0.702702702702703	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G06MR	0.454545454545455	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G06ON	0.485714285714286	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G06P4	0.529411764705882	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G06QP	0.727272727272727	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G06S3	0.6875	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G06U0	0.654545454545455	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G06XK	0.8	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G06Y3	0.711538461538462	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G06YD	0.458333333333333	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0703	0.523809523809524	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G073F	0.464285714285714	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G074G	0.714285714285714	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G074J	0.535714285714286	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G074U	0.609756097560976	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G075F	0.6	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G075K	0.608695652173913	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0781	0.764705882352941	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G078D	0.645161290322581	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G079R	0.681818181818182	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G07CE	0.7	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G07DR	0.522388059701492	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G07EJ	0.766666666666667	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G07FP	0.674418604651163	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G07KC	0.548387096774194	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G07KL	0.731707317073171	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G07N5	0.521739130434783	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G07N8	0.522727272727273	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G07NJ	0.612244897959184	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G07OD	0.5	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G07PH	0.875	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G07PR	0.575757575757576	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G07PV	0.673469387755102	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G07QN	0.526315789473684	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G07S9	0.538461538461538	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G07VQ	0.55	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G07Z0	0.56	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G07Z1	0.647058823529412	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G07Z5	0.592592592592593	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0803	0.615384615384615	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0814	0.681818181818182	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G081H	0.619047619047619	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G085U	0.666666666666667	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G087E	0.58	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G088L	0.696969696969697	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G089T	0.340909090909091	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G08BK	0.644067796610169	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G08DN	0.565217391304348	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G08FX	0.545454545454545	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G08JE	0.5	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G08JG	0.807692307692308	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G08LT	0.490566037735849	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G08NN	0.705882352941177	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G08O3	0.555555555555556	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G08PW	0.75	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G08R8	0.588235294117647	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G08RU	0.533333333333333	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G08SM	0.363636363636364	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G08V8	0.731707317073171	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G08VB	0.537037037037037	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G08Y9	0.65625	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G08ZG	0.692307692307692	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G08ZR	0.478260869565217	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G090D	0.514285714285714	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0990	0.676470588235294	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G099D	0.7	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G09D8	0.689655172413793	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G09FV	0.59375	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G09GA	0.529411764705882	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G09GO	0.653061224489796	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G09HG	0.586206896551724	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G09HR	0.5	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G09J7	0.8125	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G09KI	0.571428571428571	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G09KK	0.697674418604651	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G09L6	0.55	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G09MD	0.407407407407407	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G09MU	0.609756097560976	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G09Q2	0.733333333333333	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G09QO	0.476190476190476	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G09R0	0.653846153846154	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G09RJ	0.705882352941177	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G09SS	0.727272727272727	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G09T3	0.576923076923077	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G09T6	0.823529411764706	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G09U9	0.676470588235294	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G09UA	0.585365853658537	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G09UB	0.604166666666667	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G09V2	0.266666666666667	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G09YB	0.6875	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0A0M	0.617647058823529	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0A19	0.843137254901961	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0A27	0.575	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0A2I	0.740740740740741	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0A2L	0.655172413793103	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0A98	0.6	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0AE2	0.696969696969697	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0AE9	0.571428571428571	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0AEH	0.620689655172414	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0AEL	0.484848484848485	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0AFP	0.585365853658537	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0AGM	0.4	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0AGT	0.714285714285714	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0AHJ	0.576923076923077	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0AO6	0.5	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0AOO	0.769230769230769	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0AQA	0.363636363636364	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0ARE	0.588235294117647	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0ARL	0.625	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0AU6	0.612903225806452	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0AVA	0.64	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0AVP	0.6875	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0AVW	0.615384615384615	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0AX1	0.653846153846154	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0AZ7	0.5	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0AZV	0.529411764705882	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0B27	0.606060606060606	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0B2N	0.682926829268293	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0BAG	0.727272727272727	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0BAM	0.866666666666667	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0BBO	0.380952380952381	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0BCO	0.875	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0BED	0.413793103448276	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0BHP	0.56	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0BHV	0.65625	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0BKI	0.535714285714286	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0BKX	0.707317073170732	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0BKZ	0.666666666666667	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0BL9	0.65625	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0BNI	0.821428571428571	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0BPU	0.710526315789474	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0BPX	0.36	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0BTX	0.814814814814815	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0BWJ	0.666666666666667	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0BX3	0.636363636363636	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0C2M	0.518518518518518	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0C2Z	0.727272727272727	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0C6I	0.651162790697674	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0C7Y	0.648648648648649	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0C84	0.423076923076923	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0C9Y	0.51219512195122	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0CAR	0.846153846153846	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0CEG	0.84375	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0CEK	0.684210526315789	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0CEW	0.571428571428571	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0CF7	0.724137931034483	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0CFP	0.592592592592593	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0CGO	0.807692307692308	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0CH6	0.625	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0CID	0.666666666666667	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0CLR	0.5	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0CMN	0.706666666666667	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0CNT	0.6	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0COC	0.512820512820513	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0CQ2	0.7	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0CR4	0.736842105263158	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0CSZ	0.5625	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0CTU	0.615384615384615	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0CW2	0.852941176470588	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0CZX	0.739130434782609	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0D04	0.333333333333333	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0D0D	0.647058823529412	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0D0W	0.375	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0D26	0.545454545454545	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0D7V	0.739130434782609	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0D8I	0.416666666666667	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0D8N	0.833333333333333	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0DBF	0.59375	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0DLW	0.609756097560976	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0DPL	0.523809523809524	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0DQ3	0.592592592592593	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0DQT	0.6	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0DRZ	0.828571428571429	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0DTB	0.72	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0DTE	0.72972972972973	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0DTP	0.555555555555556	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0DWW	0.581395348837209	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0DXC	0.391304347826087	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0DXE	0.611111111111111	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0DXP	0.588235294117647	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0DXV	0.761904761904762	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0E06	0.5	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0E11	0.761904761904762	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0E2R	0.4375	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0E3F	0.735294117647059	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0E3V	0.705882352941177	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0E5P	0.5625	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0E7S	0.538461538461538	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0E8J	0.62962962962963	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0EA2	0.727272727272727	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0EAF	0.5	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0EBA	0.666666666666667	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0EH8	0.633333333333333	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0EHY	0.538461538461538	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0EHZ	0.666666666666667	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0EKA	0.777777777777778	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0ELO	0.590909090909091	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0ELS	0.727272727272727	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0EM6	0.875	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0EO4	0.571428571428571	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0EQR	0.56	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0ER1	0.6875	281955	759	Highly constrained
Drosophila_melanogaster	POC2	EOG091G0ERU	0.53125	281955	759	Highly constrained
