species	freq	nb_site	nb_genes	categorie
Drosophila_melanogaster	0.5	229263	758	Slighlty constrained
Drosophila_melanogaster	0.705882352941177	229263	758	Slighlty constrained
Drosophila_melanogaster	0.611111111111111	229263	758	Slighlty constrained
Drosophila_melanogaster	0.807692307692308	229263	758	Slighlty constrained
Drosophila_melanogaster	0.697674418604651	229263	758	Slighlty constrained
Drosophila_melanogaster	0.741935483870968	229263	758	Slighlty constrained
Drosophila_melanogaster	1	229263	758	Slighlty constrained
Drosophila_melanogaster	0.655172413793103	229263	758	Slighlty constrained
Drosophila_melanogaster	0.565217391304348	229263	758	Slighlty constrained
Drosophila_melanogaster	0.571428571428571	229263	758	Slighlty constrained
Drosophila_melanogaster	0.666666666666667	229263	758	Slighlty constrained
Drosophila_melanogaster	0.8	229263	758	Slighlty constrained
Drosophila_melanogaster	0.489795918367347	229263	758	Slighlty constrained
Drosophila_melanogaster	0.363636363636364	229263	758	Slighlty constrained
Drosophila_melanogaster	0.565217391304348	229263	758	Slighlty constrained
Drosophila_melanogaster	0.576923076923077	229263	758	Slighlty constrained
Drosophila_melanogaster	0.727272727272727	229263	758	Slighlty constrained
Drosophila_melanogaster	1	229263	758	Slighlty constrained
Drosophila_melanogaster	NA	229263	758	Slighlty constrained
Drosophila_melanogaster	0.433333333333333	229263	758	Slighlty constrained
Drosophila_melanogaster	0.818181818181818	229263	758	Slighlty constrained
Drosophila_melanogaster	0.571428571428571	229263	758	Slighlty constrained
Drosophila_melanogaster	0.694117647058824	229263	758	Slighlty constrained
Drosophila_melanogaster	0.625	229263	758	Slighlty constrained
Drosophila_melanogaster	0.56701030927835	229263	758	Slighlty constrained
Drosophila_melanogaster	0.595744680851064	229263	758	Slighlty constrained
Drosophila_melanogaster	0.434782608695652	229263	758	Slighlty constrained
Drosophila_melanogaster	0.59375	229263	758	Slighlty constrained
Drosophila_melanogaster	0.611111111111111	229263	758	Slighlty constrained
Drosophila_melanogaster	0.65	229263	758	Slighlty constrained
Drosophila_melanogaster	0.741935483870968	229263	758	Slighlty constrained
Drosophila_melanogaster	0.633333333333333	229263	758	Slighlty constrained
Drosophila_melanogaster	0.64	229263	758	Slighlty constrained
Drosophila_melanogaster	0.615384615384615	229263	758	Slighlty constrained
Drosophila_melanogaster	0.5	229263	758	Slighlty constrained
Drosophila_melanogaster	0.827586206896552	229263	758	Slighlty constrained
Drosophila_melanogaster	0.545454545454545	229263	758	Slighlty constrained
Drosophila_melanogaster	0.666666666666667	229263	758	Slighlty constrained
Drosophila_melanogaster	0.6	229263	758	Slighlty constrained
Drosophila_melanogaster	0.541666666666667	229263	758	Slighlty constrained
Drosophila_melanogaster	0.618181818181818	229263	758	Slighlty constrained
Drosophila_melanogaster	0.464285714285714	229263	758	Slighlty constrained
Drosophila_melanogaster	0.789473684210526	229263	758	Slighlty constrained
Drosophila_melanogaster	0.652173913043478	229263	758	Slighlty constrained
Drosophila_melanogaster	0.56	229263	758	Slighlty constrained
Drosophila_melanogaster	0.58695652173913	229263	758	Slighlty constrained
Drosophila_melanogaster	NA	229263	758	Slighlty constrained
Drosophila_melanogaster	0.67741935483871	229263	758	Slighlty constrained
Drosophila_melanogaster	0.501138952164009	214731	758	Unconstrained
Drosophila_melanogaster	0.517751479289941	214731	758	Unconstrained
Drosophila_melanogaster	0.543046357615894	214731	758	Unconstrained
Drosophila_melanogaster	0.514285714285714	214731	758	Unconstrained
Drosophila_melanogaster	0.581132075471698	214731	758	Unconstrained
Drosophila_melanogaster	0.54978354978355	214731	758	Unconstrained
Drosophila_melanogaster	0.589371980676328	214731	758	Unconstrained
Drosophila_melanogaster	0.635135135135135	214731	758	Unconstrained
Drosophila_melanogaster	0.673076923076923	214731	758	Unconstrained
Drosophila_melanogaster	0.65359477124183	214731	758	Unconstrained
Drosophila_melanogaster	0.515789473684211	214731	758	Unconstrained
Drosophila_melanogaster	0.49009900990099	214731	758	Unconstrained
Drosophila_melanogaster	0.614213197969543	214731	758	Unconstrained
Drosophila_melanogaster	0.478114478114478	214731	758	Unconstrained
Drosophila_melanogaster	0.630081300813008	214731	758	Unconstrained
Drosophila_melanogaster	0.555555555555556	214731	758	Unconstrained
Drosophila_melanogaster	0.560606060606061	214731	758	Unconstrained
Drosophila_melanogaster	0.661691542288557	214731	758	Unconstrained
Drosophila_melanogaster	0.504347826086956	214731	758	Unconstrained
Drosophila_melanogaster	0.528795811518325	214731	758	Unconstrained
Drosophila_melanogaster	0.540284360189573	214731	758	Unconstrained
Drosophila_melanogaster	0.473118279569892	214731	758	Unconstrained
Drosophila_melanogaster	0.622549019607843	214731	758	Unconstrained
Drosophila_melanogaster	0.744186046511628	214731	758	Unconstrained
Drosophila_melanogaster	0.577639751552795	214731	758	Unconstrained
Drosophila_melanogaster	0.48314606741573	214731	758	Unconstrained
Drosophila_melanogaster	0.545918367346939	214731	758	Unconstrained
Drosophila_melanogaster	0.552380952380952	214731	758	Unconstrained
Drosophila_melanogaster	0.551282051282051	214731	758	Unconstrained
Drosophila_melanogaster	0.617977528089888	214731	758	Unconstrained
Drosophila_melanogaster	0.526315789473684	214731	758	Unconstrained
Drosophila_melanogaster	0.59047619047619	214731	758	Unconstrained
Drosophila_melanogaster	0.601190476190476	214731	758	Unconstrained
Drosophila_melanogaster	0.5	214731	758	Unconstrained
Drosophila_melanogaster	0.473170731707317	214731	758	Unconstrained
Drosophila_melanogaster	0.358288770053476	214731	758	Unconstrained
Drosophila_melanogaster	0.564102564102564	214731	758	Unconstrained
Drosophila_melanogaster	0.551282051282051	214731	758	Unconstrained
Drosophila_melanogaster	0.576271186440678	214731	758	Unconstrained
Drosophila_melanogaster	0.505376344086022	214731	758	Unconstrained
Drosophila_melanogaster	0.578512396694215	214731	758	Unconstrained
Drosophila_melanogaster	0.635220125786163	214731	758	Unconstrained
Drosophila_melanogaster	0.520547945205479	214731	758	Unconstrained
Drosophila_melanogaster	0.614814814814815	214731	758	Unconstrained
Drosophila_melanogaster	0.553030303030303	214731	758	Unconstrained
Drosophila_melanogaster	0.627027027027027	214731	758	Unconstrained
Drosophila_melanogaster	0.487654320987654	214731	758	Unconstrained
Drosophila_melanogaster	0.574626865671642	214731	758	Unconstrained
Drosophila_melanogaster	0.584269662921348	214731	758	Unconstrained
Drosophila_melanogaster	0.506976744186047	214731	758	Unconstrained
Drosophila_melanogaster	0.639175257731959	214731	758	Unconstrained
Drosophila_melanogaster	0.617021276595745	214731	758	Unconstrained
Drosophila_melanogaster	0.533333333333333	214731	758	Unconstrained
Drosophila_melanogaster	0.584269662921348	214731	758	Unconstrained
Drosophila_melanogaster	0.635036496350365	214731	758	Unconstrained
Drosophila_melanogaster	0.59375	214731	758	Unconstrained
Drosophila_melanogaster	0.450381679389313	214731	758	Unconstrained
Drosophila_melanogaster	0.562962962962963	214731	758	Unconstrained
Drosophila_melanogaster	0.390804597701149	214731	758	Unconstrained
Drosophila_melanogaster	0.504201680672269	214731	758	Unconstrained
Drosophila_melanogaster	0.570247933884298	214731	758	Unconstrained
Drosophila_melanogaster	0.626760563380282	214731	758	Unconstrained
Drosophila_melanogaster	0.505050505050505	214731	758	Unconstrained
Drosophila_melanogaster	0.655172413793103	214731	758	Unconstrained
Drosophila_melanogaster	0.645161290322581	214731	758	Unconstrained
Drosophila_melanogaster	0.611111111111111	214731	758	Unconstrained
Drosophila_melanogaster	0.684684684684685	214731	758	Unconstrained
Drosophila_melanogaster	0.712328767123288	214731	758	Unconstrained
Drosophila_melanogaster	0.697916666666667	214731	758	Unconstrained
Drosophila_melanogaster	0.545977011494253	214731	758	Unconstrained
Drosophila_melanogaster	0.476923076923077	214731	758	Unconstrained
Drosophila_melanogaster	0.6	214731	758	Unconstrained
Drosophila_melanogaster	0.5	214731	758	Unconstrained
Drosophila_melanogaster	0.458333333333333	214731	758	Unconstrained
Drosophila_melanogaster	0.55045871559633	214731	758	Unconstrained
Drosophila_melanogaster	0.580152671755725	214731	758	Unconstrained
Drosophila_melanogaster	0.642335766423358	214731	758	Unconstrained
Drosophila_melanogaster	0.597222222222222	214731	758	Unconstrained
Drosophila_melanogaster	0.576923076923077	214731	758	Unconstrained
Drosophila_melanogaster	0.617647058823529	214731	758	Unconstrained
Drosophila_melanogaster	0.560747663551402	214731	758	Unconstrained
Drosophila_melanogaster	0.542168674698795	214731	758	Unconstrained
Drosophila_melanogaster	0.526570048309179	214731	758	Unconstrained
Drosophila_melanogaster	0.576923076923077	214731	758	Unconstrained
Drosophila_melanogaster	0.597989949748744	214731	758	Unconstrained
Drosophila_melanogaster	0.633928571428571	214731	758	Unconstrained
Drosophila_melanogaster	0.65891472868217	214731	758	Unconstrained
Drosophila_melanogaster	0.715384615384615	214731	758	Unconstrained
Drosophila_melanogaster	0.480263157894737	214731	758	Unconstrained
Drosophila_melanogaster	0.478991596638655	214731	758	Unconstrained
Drosophila_melanogaster	0.547169811320755	214731	758	Unconstrained
Drosophila_melanogaster	0.575471698113208	214731	758	Unconstrained
Drosophila_melanogaster	0.487046632124352	214731	758	Unconstrained
Drosophila_melanogaster	0.450980392156863	214731	758	Unconstrained
Drosophila_melanogaster	0.612903225806452	214731	758	Unconstrained
Drosophila_melanogaster	0.746478873239437	214731	758	Unconstrained
Drosophila_melanogaster	0.505050505050505	214731	758	Unconstrained
Drosophila_melanogaster	0.56551724137931	214731	758	Unconstrained
Drosophila_melanogaster	0.532994923857868	214731	758	Unconstrained
Drosophila_melanogaster	0.595238095238095	214731	758	Unconstrained
Drosophila_melanogaster	0.627659574468085	214731	758	Unconstrained
Drosophila_melanogaster	0.8125	214731	758	Unconstrained
Drosophila_melanogaster	0.588785046728972	214731	758	Unconstrained
Drosophila_melanogaster	0.394904458598726	214731	758	Unconstrained
Drosophila_melanogaster	0.595744680851064	214731	758	Unconstrained
Drosophila_melanogaster	0.581395348837209	214731	758	Unconstrained
Drosophila_melanogaster	0.533834586466165	214731	758	Unconstrained
Drosophila_melanogaster	0.5625	214731	758	Unconstrained
Drosophila_melanogaster	0.627118644067797	214731	758	Unconstrained
Drosophila_melanogaster	0.535714285714286	214731	758	Unconstrained
Drosophila_melanogaster	0.605769230769231	214731	758	Unconstrained
Drosophila_melanogaster	0.783505154639175	214731	758	Unconstrained
Drosophila_melanogaster	0.436170212765957	214731	758	Unconstrained
Drosophila_melanogaster	0.547738693467337	214731	758	Unconstrained
Drosophila_melanogaster	0.6	214731	758	Unconstrained
Drosophila_melanogaster	0.688311688311688	214731	758	Unconstrained
Drosophila_melanogaster	0.444444444444444	214731	758	Unconstrained
Drosophila_melanogaster	0.576923076923077	214731	758	Unconstrained
Drosophila_melanogaster	0.690909090909091	214731	758	Unconstrained
Drosophila_melanogaster	0.425373134328358	214731	758	Unconstrained
Drosophila_melanogaster	0.709677419354839	214731	758	Unconstrained
Drosophila_melanogaster	0.608247422680412	214731	758	Unconstrained
Drosophila_melanogaster	0.50561797752809	214731	758	Unconstrained
Drosophila_melanogaster	0.511904761904762	214731	758	Unconstrained
Drosophila_melanogaster	0.737704918032787	214731	758	Unconstrained
Drosophila_melanogaster	0.508771929824561	214731	758	Unconstrained
Drosophila_melanogaster	0.451612903225806	214731	758	Unconstrained
Drosophila_melanogaster	0.723214285714286	214731	758	Unconstrained
Drosophila_melanogaster	0.534090909090909	214731	758	Unconstrained
Drosophila_melanogaster	0.619047619047619	214731	758	Unconstrained
Drosophila_melanogaster	0.621951219512195	214731	758	Unconstrained
Drosophila_melanogaster	0.470588235294118	214731	758	Unconstrained
Drosophila_melanogaster	0.6	214731	758	Unconstrained
Drosophila_melanogaster	0.57051282051282	214731	758	Unconstrained
Drosophila_melanogaster	0.668831168831169	214731	758	Unconstrained
Drosophila_melanogaster	0.636363636363636	214731	758	Unconstrained
Drosophila_melanogaster	0.670731707317073	214731	758	Unconstrained
Drosophila_melanogaster	0.474358974358974	214731	758	Unconstrained
Drosophila_melanogaster	0.523809523809524	214731	758	Unconstrained
Drosophila_melanogaster	0.554621848739496	214731	758	Unconstrained
Drosophila_melanogaster	0.596026490066225	214731	758	Unconstrained
Drosophila_melanogaster	0.652173913043478	214731	758	Unconstrained
Drosophila_melanogaster	0.666666666666667	214731	758	Unconstrained
Drosophila_melanogaster	0.588235294117647	214731	758	Unconstrained
Drosophila_melanogaster	0.598639455782313	214731	758	Unconstrained
Drosophila_melanogaster	0.645569620253165	214731	758	Unconstrained
Drosophila_melanogaster	0.602272727272727	214731	758	Unconstrained
Drosophila_melanogaster	0.481481481481481	214731	758	Unconstrained
Drosophila_melanogaster	0.574712643678161	214731	758	Unconstrained
Drosophila_melanogaster	0.553398058252427	214731	758	Unconstrained
Drosophila_melanogaster	0.605263157894737	214731	758	Unconstrained
Drosophila_melanogaster	0.537735849056604	214731	758	Unconstrained
Drosophila_melanogaster	0.742424242424242	214731	758	Unconstrained
Drosophila_melanogaster	0.569444444444444	214731	758	Unconstrained
Drosophila_melanogaster	0.52	214731	758	Unconstrained
Drosophila_melanogaster	0.642857142857143	214731	758	Unconstrained
Drosophila_melanogaster	0.742424242424242	214731	758	Unconstrained
Drosophila_melanogaster	0.494047619047619	214731	758	Unconstrained
Drosophila_melanogaster	0.7	214731	758	Unconstrained
Drosophila_melanogaster	0.513333333333333	214731	758	Unconstrained
Drosophila_melanogaster	0.625	214731	758	Unconstrained
Drosophila_melanogaster	0.633802816901408	214731	758	Unconstrained
Drosophila_melanogaster	0.525	214731	758	Unconstrained
Drosophila_melanogaster	0.575342465753425	214731	758	Unconstrained
Drosophila_melanogaster	0.490196078431373	214731	758	Unconstrained
Drosophila_melanogaster	0.539325842696629	214731	758	Unconstrained
Drosophila_melanogaster	0.6875	214731	758	Unconstrained
Drosophila_melanogaster	0.592105263157895	214731	758	Unconstrained
Drosophila_melanogaster	0.624113475177305	214731	758	Unconstrained
Drosophila_melanogaster	0.484848484848485	214731	758	Unconstrained
Drosophila_melanogaster	0.53781512605042	214731	758	Unconstrained
Drosophila_melanogaster	0.456140350877193	214731	758	Unconstrained
Drosophila_melanogaster	0.69047619047619	214731	758	Unconstrained
Drosophila_melanogaster	0.695121951219512	214731	758	Unconstrained
Drosophila_melanogaster	0.671052631578947	214731	758	Unconstrained
Drosophila_melanogaster	0.418604651162791	214731	758	Unconstrained
Drosophila_melanogaster	0.561797752808989	214731	758	Unconstrained
Drosophila_melanogaster	0.631578947368421	214731	758	Unconstrained
Drosophila_melanogaster	0.626760563380282	214731	758	Unconstrained
Drosophila_melanogaster	0.506172839506173	214731	758	Unconstrained
Drosophila_melanogaster	0.557377049180328	214731	758	Unconstrained
Drosophila_melanogaster	0.466666666666667	214731	758	Unconstrained
Drosophila_melanogaster	0.517241379310345	214731	758	Unconstrained
Drosophila_melanogaster	0.693333333333333	214731	758	Unconstrained
Drosophila_melanogaster	0.557692307692308	214731	758	Unconstrained
Drosophila_melanogaster	0.545454545454545	214731	758	Unconstrained
Drosophila_melanogaster	0.710144927536232	214731	758	Unconstrained
Drosophila_melanogaster	0.520710059171598	214731	758	Unconstrained
Drosophila_melanogaster	0.532467532467532	214731	758	Unconstrained
Drosophila_melanogaster	0.582278481012658	214731	758	Unconstrained
Drosophila_melanogaster	0.606741573033708	214731	758	Unconstrained
Drosophila_melanogaster	0.655172413793103	214731	758	Unconstrained
Drosophila_melanogaster	0.551724137931034	214731	758	Unconstrained
Drosophila_melanogaster	0.613636363636364	214731	758	Unconstrained
Drosophila_melanogaster	0.608695652173913	214731	758	Unconstrained
Drosophila_melanogaster	0.446927374301676	214731	758	Unconstrained
Drosophila_melanogaster	0.523076923076923	214731	758	Unconstrained
Drosophila_melanogaster	0.649350649350649	214731	758	Unconstrained
Drosophila_melanogaster	0.51219512195122	214731	758	Unconstrained
Drosophila_melanogaster	0.54320987654321	214731	758	Unconstrained
Drosophila_melanogaster	0.55	214731	758	Unconstrained
Drosophila_melanogaster	0.518072289156627	214731	758	Unconstrained
Drosophila_melanogaster	0.720930232558139	214731	758	Unconstrained
Drosophila_melanogaster	0.563380281690141	214731	758	Unconstrained
Drosophila_melanogaster	0.609375	214731	758	Unconstrained
Drosophila_melanogaster	0.55	214731	758	Unconstrained
Drosophila_melanogaster	0.656716417910448	214731	758	Unconstrained
Drosophila_melanogaster	0.628571428571429	214731	758	Unconstrained
Drosophila_melanogaster	0.654545454545455	214731	758	Unconstrained
Drosophila_melanogaster	0.604838709677419	214731	758	Unconstrained
Drosophila_melanogaster	0.48780487804878	214731	758	Unconstrained
Drosophila_melanogaster	0.28	214731	758	Unconstrained
Drosophila_melanogaster	0.644067796610169	214731	758	Unconstrained
Drosophila_melanogaster	0.46875	214731	758	Unconstrained
Drosophila_melanogaster	0.523364485981308	214731	758	Unconstrained
Drosophila_melanogaster	0.564102564102564	214731	758	Unconstrained
Drosophila_melanogaster	0.486486486486487	214731	758	Unconstrained
Drosophila_melanogaster	0.536585365853659	214731	758	Unconstrained
Drosophila_melanogaster	0.597701149425287	214731	758	Unconstrained
Drosophila_melanogaster	0.595238095238095	214731	758	Unconstrained
Drosophila_melanogaster	0.602272727272727	214731	758	Unconstrained
Drosophila_melanogaster	0.469879518072289	214731	758	Unconstrained
Drosophila_melanogaster	0.486111111111111	214731	758	Unconstrained
Drosophila_melanogaster	0.641666666666667	214731	758	Unconstrained
Drosophila_melanogaster	0.388888888888889	214731	758	Unconstrained
Drosophila_melanogaster	0.611111111111111	214731	758	Unconstrained
Drosophila_melanogaster	0.534246575342466	214731	758	Unconstrained
Drosophila_melanogaster	0.647058823529412	214731	758	Unconstrained
Drosophila_melanogaster	0.793103448275862	214731	758	Unconstrained
Drosophila_melanogaster	0.593023255813954	214731	758	Unconstrained
Drosophila_melanogaster	0.579545454545455	214731	758	Unconstrained
Drosophila_melanogaster	0.630769230769231	214731	758	Unconstrained
Drosophila_melanogaster	0.508928571428571	214731	758	Unconstrained
Drosophila_melanogaster	0.491803278688525	214731	758	Unconstrained
Drosophila_melanogaster	0.472527472527473	214731	758	Unconstrained
Drosophila_melanogaster	0.627118644067797	214731	758	Unconstrained
Drosophila_melanogaster	0.535714285714286	214731	758	Unconstrained
Drosophila_melanogaster	0.666666666666667	214731	758	Unconstrained
Drosophila_melanogaster	0.584615384615385	214731	758	Unconstrained
Drosophila_melanogaster	0.5625	214731	758	Unconstrained
Drosophila_melanogaster	0.695652173913043	214731	758	Unconstrained
Drosophila_melanogaster	0.549450549450549	214731	758	Unconstrained
Drosophila_melanogaster	0.682926829268293	214731	758	Unconstrained
Drosophila_melanogaster	0.53968253968254	214731	758	Unconstrained
Drosophila_melanogaster	0.516129032258065	214731	758	Unconstrained
Drosophila_melanogaster	0.533333333333333	214731	758	Unconstrained
Drosophila_melanogaster	0.573770491803279	214731	758	Unconstrained
Drosophila_melanogaster	0.428571428571429	214731	758	Unconstrained
Drosophila_melanogaster	0.585714285714286	214731	758	Unconstrained
Drosophila_melanogaster	0.492537313432836	214731	758	Unconstrained
Drosophila_melanogaster	0.582089552238806	214731	758	Unconstrained
Drosophila_melanogaster	0.632183908045977	214731	758	Unconstrained
Drosophila_melanogaster	0.563218390804598	214731	758	Unconstrained
Drosophila_melanogaster	0.461538461538462	214731	758	Unconstrained
Drosophila_melanogaster	0.725	214731	758	Unconstrained
Drosophila_melanogaster	0.557142857142857	214731	758	Unconstrained
Drosophila_melanogaster	0.719512195121951	214731	758	Unconstrained
Drosophila_melanogaster	0.545454545454545	214731	758	Unconstrained
Drosophila_melanogaster	0.555555555555556	214731	758	Unconstrained
Drosophila_melanogaster	0.514705882352941	214731	758	Unconstrained
Drosophila_melanogaster	0.646464646464647	214731	758	Unconstrained
Drosophila_melanogaster	0.605263157894737	214731	758	Unconstrained
Drosophila_melanogaster	0.486111111111111	214731	758	Unconstrained
Drosophila_melanogaster	0.666666666666667	214731	758	Unconstrained
Drosophila_melanogaster	0.551724137931034	214731	758	Unconstrained
Drosophila_melanogaster	0.38961038961039	214731	758	Unconstrained
Drosophila_melanogaster	0.615384615384615	214731	758	Unconstrained
Drosophila_melanogaster	0.689189189189189	214731	758	Unconstrained
Drosophila_melanogaster	0.617021276595745	214731	758	Unconstrained
Drosophila_melanogaster	0.572254335260116	214731	758	Unconstrained
Drosophila_melanogaster	0.444444444444444	214731	758	Unconstrained
Drosophila_melanogaster	0.485294117647059	214731	758	Unconstrained
Drosophila_melanogaster	0.51	214731	758	Unconstrained
Drosophila_melanogaster	0.508771929824561	214731	758	Unconstrained
Drosophila_melanogaster	0.619047619047619	214731	758	Unconstrained
Drosophila_melanogaster	0.454545454545455	214731	758	Unconstrained
Drosophila_melanogaster	0.73015873015873	214731	758	Unconstrained
Drosophila_melanogaster	0.616666666666667	214731	758	Unconstrained
Drosophila_melanogaster	0.630769230769231	214731	758	Unconstrained
Drosophila_melanogaster	0.484848484848485	214731	758	Unconstrained
Drosophila_melanogaster	0.65	214731	758	Unconstrained
Drosophila_melanogaster	0.644067796610169	214731	758	Unconstrained
Drosophila_melanogaster	0.702702702702703	214731	758	Unconstrained
Drosophila_melanogaster	0.5	214731	758	Unconstrained
Drosophila_melanogaster	0.579545454545455	214731	758	Unconstrained
Drosophila_melanogaster	0.465346534653465	214731	758	Unconstrained
Drosophila_melanogaster	0.597402597402597	214731	758	Unconstrained
Drosophila_melanogaster	0.525423728813559	214731	758	Unconstrained
Drosophila_melanogaster	0.5625	214731	758	Unconstrained
Drosophila_melanogaster	0.47887323943662	214731	758	Unconstrained
Drosophila_melanogaster	0.616666666666667	214731	758	Unconstrained
Drosophila_melanogaster	0.661016949152542	214731	758	Unconstrained
Drosophila_melanogaster	0.582089552238806	214731	758	Unconstrained
Drosophila_melanogaster	0.622950819672131	214731	758	Unconstrained
Drosophila_melanogaster	0.605633802816901	214731	758	Unconstrained
Drosophila_melanogaster	0.51219512195122	214731	758	Unconstrained
Drosophila_melanogaster	0.602739726027397	214731	758	Unconstrained
Drosophila_melanogaster	0.42	214731	758	Unconstrained
Drosophila_melanogaster	0.538461538461538	214731	758	Unconstrained
Drosophila_melanogaster	0.701754385964912	214731	758	Unconstrained
Drosophila_melanogaster	0.5	214731	758	Unconstrained
Drosophila_melanogaster	0.586666666666667	214731	758	Unconstrained
Drosophila_melanogaster	0.649122807017544	214731	758	Unconstrained
Drosophila_melanogaster	0.629213483146067	214731	758	Unconstrained
Drosophila_melanogaster	0.571428571428571	214731	758	Unconstrained
Drosophila_melanogaster	0.597938144329897	214731	758	Unconstrained
Drosophila_melanogaster	0.608247422680412	214731	758	Unconstrained
Drosophila_melanogaster	0.518518518518518	214731	758	Unconstrained
Drosophila_melanogaster	0.616666666666667	214731	758	Unconstrained
Drosophila_melanogaster	0.542857142857143	214731	758	Unconstrained
Drosophila_melanogaster	0.519480519480519	214731	758	Unconstrained
Drosophila_melanogaster	0.536	214731	758	Unconstrained
Drosophila_melanogaster	0.495726495726496	214731	758	Unconstrained
Drosophila_melanogaster	0.5	214731	758	Unconstrained
Drosophila_melanogaster	0.392156862745098	214731	758	Unconstrained
Drosophila_melanogaster	0.707070707070707	214731	758	Unconstrained
Drosophila_melanogaster	0.523076923076923	214731	758	Unconstrained
Drosophila_melanogaster	0.620689655172414	214731	758	Unconstrained
Drosophila_melanogaster	0.63265306122449	214731	758	Unconstrained
Drosophila_melanogaster	0.663157894736842	214731	758	Unconstrained
Drosophila_melanogaster	0.706896551724138	214731	758	Unconstrained
Drosophila_melanogaster	0.72972972972973	214731	758	Unconstrained
Drosophila_melanogaster	0.538461538461538	214731	758	Unconstrained
Drosophila_melanogaster	0.697368421052632	214731	758	Unconstrained
Drosophila_melanogaster	0.630434782608696	214731	758	Unconstrained
Drosophila_melanogaster	0.607142857142857	214731	758	Unconstrained
Drosophila_melanogaster	0.592307692307692	214731	758	Unconstrained
Drosophila_melanogaster	0.575	214731	758	Unconstrained
Drosophila_melanogaster	0.589285714285714	214731	758	Unconstrained
Drosophila_melanogaster	0.651515151515151	214731	758	Unconstrained
Drosophila_melanogaster	0.736842105263158	214731	758	Unconstrained
Drosophila_melanogaster	0.608108108108108	214731	758	Unconstrained
Drosophila_melanogaster	0.628571428571429	214731	758	Unconstrained
Drosophila_melanogaster	0.581395348837209	214731	758	Unconstrained
Drosophila_melanogaster	0.544117647058823	214731	758	Unconstrained
Drosophila_melanogaster	0.466666666666667	214731	758	Unconstrained
Drosophila_melanogaster	0.482142857142857	214731	758	Unconstrained
Drosophila_melanogaster	0.556818181818182	214731	758	Unconstrained
Drosophila_melanogaster	0.463768115942029	214731	758	Unconstrained
Drosophila_melanogaster	0.517857142857143	214731	758	Unconstrained
Drosophila_melanogaster	0.597560975609756	214731	758	Unconstrained
Drosophila_melanogaster	0.505882352941176	214731	758	Unconstrained
Drosophila_melanogaster	0.572815533980582	214731	758	Unconstrained
Drosophila_melanogaster	0.444444444444444	214731	758	Unconstrained
Drosophila_melanogaster	0.5	214731	758	Unconstrained
Drosophila_melanogaster	0.572649572649573	214731	758	Unconstrained
Drosophila_melanogaster	0.479166666666667	214731	758	Unconstrained
Drosophila_melanogaster	0.339622641509434	214731	758	Unconstrained
Drosophila_melanogaster	0.632352941176471	214731	758	Unconstrained
Drosophila_melanogaster	0.711111111111111	214731	758	Unconstrained
Drosophila_melanogaster	0.485294117647059	214731	758	Unconstrained
Drosophila_melanogaster	0.661016949152542	214731	758	Unconstrained
Drosophila_melanogaster	0.637362637362637	214731	758	Unconstrained
Drosophila_melanogaster	0.492753623188406	214731	758	Unconstrained
Drosophila_melanogaster	0.509803921568627	214731	758	Unconstrained
Drosophila_melanogaster	0.755102040816326	214731	758	Unconstrained
Drosophila_melanogaster	0.505882352941176	214731	758	Unconstrained
Drosophila_melanogaster	0.571428571428571	214731	758	Unconstrained
Drosophila_melanogaster	0.518518518518518	214731	758	Unconstrained
Drosophila_melanogaster	0.4375	214731	758	Unconstrained
Drosophila_melanogaster	0.587719298245614	214731	758	Unconstrained
Drosophila_melanogaster	0.595238095238095	214731	758	Unconstrained
Drosophila_melanogaster	0.491803278688525	214731	758	Unconstrained
Drosophila_melanogaster	0.716981132075472	214731	758	Unconstrained
Drosophila_melanogaster	0.605263157894737	214731	758	Unconstrained
Drosophila_melanogaster	0.591836734693878	214731	758	Unconstrained
Drosophila_melanogaster	0.509615384615385	214731	758	Unconstrained
Drosophila_melanogaster	0.573033707865168	214731	758	Unconstrained
Drosophila_melanogaster	0.642857142857143	214731	758	Unconstrained
Drosophila_melanogaster	0.533333333333333	214731	758	Unconstrained
Drosophila_melanogaster	0.64	214731	758	Unconstrained
Drosophila_melanogaster	0.486486486486487	214731	758	Unconstrained
Drosophila_melanogaster	0.455555555555556	214731	758	Unconstrained
Drosophila_melanogaster	0.615384615384615	214731	758	Unconstrained
Drosophila_melanogaster	0.37037037037037	214731	758	Unconstrained
Drosophila_melanogaster	0.564102564102564	214731	758	Unconstrained
Drosophila_melanogaster	0.678571428571429	214731	758	Unconstrained
Drosophila_melanogaster	0.716981132075472	214731	758	Unconstrained
Drosophila_melanogaster	0.704918032786885	214731	758	Unconstrained
Drosophila_melanogaster	0.472727272727273	214731	758	Unconstrained
Drosophila_melanogaster	0.475	214731	758	Unconstrained
Drosophila_melanogaster	0.630769230769231	214731	758	Unconstrained
Drosophila_melanogaster	0.519230769230769	214731	758	Unconstrained
Drosophila_melanogaster	0.639344262295082	214731	758	Unconstrained
Drosophila_melanogaster	0.69047619047619	214731	758	Unconstrained
Drosophila_melanogaster	0.584615384615385	214731	758	Unconstrained
Drosophila_melanogaster	0.548387096774194	214731	758	Unconstrained
Drosophila_melanogaster	0.537037037037037	214731	758	Unconstrained
Drosophila_melanogaster	0.779661016949153	214731	758	Unconstrained
Drosophila_melanogaster	0.40625	214731	758	Unconstrained
Drosophila_melanogaster	0.543859649122807	214731	758	Unconstrained
